name,num_reviews,rating,text
Tanya Erica Biggs,1,1,"Just called in to find out why I'm being over charged since cancellation. Previously when cancelling the agent told me with immediate effect, then when my bill is mounted up I reached out to customer service and was greated by a very argumentative agent that couldn't even speak proper English telling me about a 31 day cooling off period. And my issue was not resolved. How can you keep charging people when they cancel your services? I was not informed about 31 days but I'm not using your services so why am I charged? Very bad customer service when many are going through financial difficulty during covid. I've spoken to debt collectors with more empathy than your agents. Absolutely rubbish service. I will not recommend  sky to anyone. Horrible people and service. And you're definitely not the best provider out there. Service was constantly dropping and internet was not as speedy as many other providers."
Rjn21,37,2,"I’ve been with sky for many years, only for tv. From sky, to sky+, to sky hd, and now to skyQ.Sky HD had eventually become stable, no lip sync issues, no skipping on Ffwd / rwd, very rare box crashes, stable planner, good control app. I changed to skyQ to get 4K and HDR. 4K is only available on some downloads, plus some live F1 coverage and some live football. HDR is a subset of those.The main problem is the v3, HDR compatible Q box. I have the 1TB 32B206 model, ES340d8.It suffers crashes, requiring power off on reboots, roughly every 2 weeks. Both the main and the mini. Lip sync is a major issue, in my case generally (not fully) resolved by using optical direct from skyQ to soundbar and not via HDMI eARC, thereby losing Dolby Atmos.It suffers frequent sound drop outs. Again partially resolved by using optical. I can fully resolve it by using 1080p not 4K, but that entirely defeats the point of Q. It suffers occasional image drop outs where the TV loses the HDMI handshake. That can be resolved by using 1080p, again defeating the point of Q.Sky’s own user forums and other AV forums have several long threads with many users reporting the same issues.Some users are reporting major wifi problems commencing at the same time as the installation of skyQ. Some, but not all, users have reported disabling all power saving settings on the main and all mini boxes has reduced the wifi network spamming issue which can severely affect download speeds. I disabled all box WiFi inc the hidden sky mesh network and use wired connections (albeit then over powerline) direct to my router with no issues. Some users experience problems if the boxes are hard wired to certain types of network switch. Sky customer service generally says they are unaware of any issues. Some CS agents do say sky are aware of the issues, some customers have received a credit equal to the cost of the v3 box / install.Whilst I’m happy to pay the significant cost of the full monthly package, I expect it to work. SkyQ currently does not work for a large number of subscribers."
Abdul Wahab,2,1,I have a very bad experience with sky since my contract starts now since 4 months i am having more issue i report them as well they listen they don’t bother we pay them on time never miss the payment they took the payment but on return give us a nothing broadband connection we pay 30 pound the higgest price but in return get nothing my daughter she have to wait all the times for internet to watch her cartoons i am always using my phone internet so whats the point to get wifi at home if we have to use our mobile internet at the end in one year only one engineer same they spent. Hour and then nothing happens same problem i am very angry on sky team
Rubal Kaur,1,1,Very bad customer service they lie about their product and they try to do fraud with their customers. I wouldn’t suggest anyone sky. Horrible service and very big liers
Harry,10,1,"I had Sky Q and a mini box installed today.Engineers visit.I didn't receive the promised confirmation of visit notification.I was only told when the engineer arrived that they were not allowed to enter the house and the engineer could only work outside and fit a new dish.I had to unpack and connect the boxes to the aerial/wires and set the boxes up with the engineer watching and guiding through a window.I had a good idea what I was doing but I doubt many would have been able to do it.But there was NO warning.Apparently if I hadn't been able to do it I would have had to re-book for a later date when engineers will be  allowed to enter houses.The equipment With Sky+HD we had 2 boxes - we share a house with my sister in law and we had a full box each.Sky+ boxes had output sockets for surround sound, and we were able to output  programmes to our separate bedrooms where we had 'magic eyes' to change channels.Sky Q and the mini-box are connected by WiFi and any programmes my SiL records are also stored on the single main Q box although she can watch them independently.There are no output ports on Sky Q so we have lost surround sound, and there is no output to the bedrooms unless we buy extra mini-boxes at £50 each.BroadbandI have also lost broadband speed.From the Sky speed test I used to get around 35mps although a speed test app on my mobile recorded it at around 28mps.I am not that technically knowledgeable but assumed the 7 mps was being 'used by other WiFi devices. This evening that remained at 35mps on the Skytest but  initially dropped to less than 1mps on my mobile and has only increased to 5mps following a call to Sky.I need to follow up further to find out whether Sky Q is causing the substantial reduction.Not the happiest of customers."
Pete Danbury,2,1,"I joined sky Mobile 5 months ago... after 4 weeks had issue with my new s10 phone... call after call after call to sky mobile as they advised they will call but never did... took 5 months to get my phone repaired. I did all the chasing, I packed my phone and posted it to repair centre.... Customer service and the whole Sky Mobile is a disgrace, they are a joke..... after months of me paying my bills with phone that didn't work properly, they would only offer £15 compensation... absolute joke, There service is awful.... Avoid Sky Mobile..........."
Tanbir,1,1,Sky has the worst wifi ever. I don’t care what anyone says but sky wifi is the worst. It’s so slow and sky if your reading this stop lying to your customers. Sky says that there wifi is so fast and excellent but it’s not there wifi is so Fing s**t . F*c*you sky lying out here to get peoples money. I will. Sue sky one day for lying to all there customers. I hope you read this sky because you owe all your customers a refund
Nick Musk,2,1,"Existing long standing SKY customer wanting to upgrade from an old HD box to SKY Q and Signature package. They want to charge me £99 to fit the box, but if i were a new customer I could get it installed for £20. Adviser on the phone said he could do nothing about it other than add me more monthly packages with monthly charges and then the initial install would cost less. No thanks as it doesn't look like you need me as a customer and i'll look elsewhere for my TV viewing."
Lachlan Mactavish,11,1,"I just spoke to a Sky operative who was very helpful but I have to wait and see if the problem is resolved.I swapped a 6 month old Huawei p40 pro mobile phone in perfect condition because I found it more and more difficult to use without Google apps. Sky offered 275 pounds for the phone, scandalous but I accepted.After the swap I received an email confirming receipt of my cell phone which indicated ""as agreed"" instead of the 275 pounds they were offering 55 pounds as the phone was damaged. The problem was there was no agreement as they confirmed the phone was in good condition.The Sky operative spoke to the relative department that stated: the problem was a glitch in the system!!!This so called glitch was already known to Sky but notwithstanding this they sent who knows how many emails with the same problem without taking any action. I was advised I will hear within 72 hours the result of my call.I wait with bated breath the response . I'll post the result."
Andrew Pennells,3,5,"My main Sky Q box broke down last night at 9pm. A new one was delivered at 12.30 today. Great service Sky, well done."
HAROLD ISAAMAN,23,5,i have just sighned a 18 moth contract with sky the young lady whos name was miriam and lives in Newcastle was a diamond so polite even helped my wife set up her tablet there was no panic and it was a pleasure to speak to such a polite young lady you don't get this type of person working for virgin media that's why I took a new contract with sky miriam deserves 10 stars well done sky.
RICHARD BONSER,1,1,"If I could give no stars I would.Its impossible to get hold of anyone.You cant email anyone, live chat anyone, all you can do is ring the number they give you with a one hour wait.Dont know how they get away with such a dire service.Please go with somebody else, or you will regret it,they really are that bad,please look at the other revues,everybody cant be wrong."
J Bhill,15,1,"I have been with sky on a TV package only, for 14 years. All that time, I had no complaints, occasional glitches, but mostly HD Sky box worked. I even had it replaced free of charge though I never asked for a new box. We are moving house next month, so I tried to arrange for sky to be supplied at the new house. Then the fun starts, they tried to sell me all kinds of addons, but still I couldn't get an answer if they will fit the system. It transpires, that can come and fit the dish, but cant come into the house to set it up!!! I will have to do that! after going back and forth, we decided to cancel our sky package.... fortunately I was on their message service, but 31/2 hours later I managed to cancel my sky. I have never know such a company that makes cancelling a service so difficult. After reading other people’s experiences I think I am going to try BT tv, as see how they are. Sad to think after 14 years, they wont fix the unit inside the house, due to covid restrictions. We could sit in another room, and wear mask while they do their work, other companies do it. What if i was a 90 year old person, would they still expect me to set up the box on my own? What poor customer service."
Jade Forster,1,5,"I have just moved to sky from Virgin after a terrible service the past 2 years (i wish I had done it sooner!! Virgin were AWFUL!) Overall the whole experience has been very pleasant. Easy to sign up online, Advisor I spoke to was great. Broadband and TV installed on time, Engineers turned up within timescale. The sky engineer Anthony covering Stevenage, Herts area was brilliant and was very very helpful. Please pass onMy thanks! Thank you for a great customer experience SKY. :)"
Luke Hughes,31,1,"What a load of sh%t! 82% 1 star reviews and counting. No wonder they are getting smashed by BT!I said to my partner, don't make us get sky, they are so bad at communication, history of ripping customers off amongst other shamefully poor service they provide.....Don't worry, Sky didn't disappoint! They like to live up their woeful reputation and somehow, (if its possible) make it worse, thats actually hard to do.Booked to get sky fitted and they cancelled the appt on the morning, despite it being booked a month in advance. Re-booked it, then despite three calls of clarifying that they will 100% be coming, you guessed it, they couldn't be bothered to show.Well, there is one positive....my partner has now agreed they are load of Sh%t too and we will be taking our business elsewhere."
Lorraine Sciberras,1,1,"Terrible man turned up this morning didn't even come in the gate, said I'm sorry can not do it my dad asked why its the wiring, what, he already had sky 2years ago s he showed him sorry be back in 2weeks, rang up to complain they said next insulation is 1st March, my dad is nearly 90 distrusting behaviour, end of"
David James Curry,2,5,"Last night having trouble with my sky Q box. Spoke with Meggie. (She was from Bulgaria) and part of the technical team. Very professional, helpful and fixed my problem. Sky are lucky to have her as a employee. Thank you Meggie."
Jackie Jones,7,1,"Disgusting service, no help when needed, talking to answer machines, broadband always playing up, would not recommend to anyone"
DEBBIE STANDEN,1,1,I am completely appalled  of the service that sky is giving to my father he applied for tv broadband and home phone on thev14th October he has stillnot had this service complete or installed and has had several engineers out and the latest this morning saying its fine and drove offMy dad needs to get this service completed he needs access to email for a hospital in London this is really not the service I expect we have tried calling sky and the last update washcloth novemberv2020 and we were told it would be completed 22/12/2020 we are now 20 January 21 i want action and reasons why this is not completed and a human being to talk to me before I take this to my solicitor or to the papers
double menthol,1,1,"I wouldnt recommend sky tv to anybody, all repeats and to expensive, I'm so happy I left, more money in my pocket.🤑😉"
Gary Forster,1,2,I have the so called best broadband and every channel.  With a sky Q booster.   Can’t watch anything upstairs.   Pointless.  Then the system sometimes decides we haven’t upgraded channels.     It’s like going back in time to the early 90’s.  Awful.    Then you can’t speak with anyone for over an hour.   Total rubbish
Glen,1,5,"I cannot under these reviews! Nothing wrong with this, Company at all - Customer Service- Team are fantastic and signal and overall - Service is better than any - other, Network - I’ve dealt with.Keep up the good work, Sky - Team - it’s fantastic"
AMac,1,1,"Quite difficult to even find the number to contact when you have a problem. Which is particularly frustrating because you can't seem to do anything productive on Sky's website - in my case, buy a Sky WiFi Booster. Spent 45 minutes on hold to buy one because the Wifi barely stretches beyond two rooms - finally got through to somebody and, after 15 minutes of trying to buy the booster, was put on hold while she tried to figure out how to do it. Then she put the phone down on me. So over an hour of wasted time and energy. Still have poor Wifi with no solution to be had unless I fancy another hour of on-hold music and my blood slowly boiling with impatience and other people's incompetence. I also was ""upgraded"" to Sky Q but I can't access it because they're not sure there is the right satellite on my block and they can't be bothered sending anyone round to check (this was pre-COVID so no excuses there). Therefore also impossible to get Sky Q. Time wasters. Get fibre wherever possible."
Ian Elwell,7,1,Awful Customer Service. They intentionally make it as difficult as possible to contact them. Unless you want to cancel of course when all of a sudden a phone number appears.Don't bother with the online chat support. Awfully slow and painful process with someone who clearly doesn't speak English as a first language and isn't allowed to deviate from prescribed scripts.  Their only interest is trying to up-sell rather than help. Most of their prescribed scripts don't make any sense either.Currently on hold waiting for their technical team. Even on this line they tried to push me off the call and back to their website.
Anita Jones,3,5,Our internet wasn’t working. We had a sky engineer come to the house and he replaced the wiring.  The Internet is now working really well.  He was very professional and cleaned up after himself leaving the place very clean. He did a brilliant job and we were very impressed with the engineer he is differently a real credit to sky.
Lou,3,1,"Dont bother with Sky TV, what a load of rubbish! More entertaining watching subscription services ...and cheaper! They want to double our bill and end our contract 2 months early because we moved! Bunch of scammers."
Andy McFadden,1,1,"I tried  to get super fast broadband,got an email confirming conection and price,then an text saying it was cancelled, now paying more for the service i had before i tried to upgrade, useless company, dont deserve any stars."
Scooby Doo,5,1,"It doesn't even deserve 1 star. Worse provider I've ever had. The Q box is rubbish. Always a problem. Catch up stops displaying the latest episodes, all the programs you can and can't watch (because you're not subscribe) are mixed together so you spend ages scrolling through to realise the one you chose you can't watch. You have to select standard definition to watch a lot of programs which is stupid and another few steps everything you want to watch something and if you want to catch up on a series they show the oldest ones first so you have to scroll all the way down to the bottom through weeks worth to find your latest episode. Landline is usually static as its through WiFi (stupid me didn't realise when signing up) and I often have no signal, mobile i barely get one bar. Turning on the TV every morning takes three buttons with pauses between each one just to get normal TV on and the stupid programs all have silly numbers so 1 is 101 and 3 catch up is 203 instead of 33. Very confusing. Cant wait to leave. Always a technical problem to solve and a stupid automated voice when you call the helpline which can't understand what you say and when you do get through you get sent a link to your mobile to troubleshoot before they will talk to you. When you do get through to someone though they're pretty good but just finally got through to someone who took my name and yep the line went static. I absolutely hate Sky. Had thought they had a good reputation but they are on par with Talk Talk which is saying something"
Deborah,6,1,"sky sends engineer to sort out property on our group of flats only 6 of us he cuts everyone of doesnt tell anyone when i get hold of hes so rude it is what it is .always been trouble they failed when built to put cabling in correctly,so no sky ,then failed to up date dish to be able to use ,then just cut everyones tv off disgusting"
Mike Percival,9,5,"Just spoken to Melanie in the Sky help centre. She sorted the mini boxes freezing in an efficient and positive way. She was helpful, friendly and her instructions were very clear and easy to follow.I have to admit getting through to a person took a long time, but if you ignore all the requests for information that the recorded voice asks for, you eventually get put in a queue for a human!"
AndroidGames,1,1,Trash hope sky dies i swear to god worst thing ever!!!!!
Marko Maslakovic,1,1,Avoid like the plague. They are great when they are selling something to you - but when it comes to them fulfilling their responsibilities forget about it. Pure scum.
Phil G,21,1,
Davy Rogerson,1,1,I have been waiting 12 days to get my inner net fixed  2 open rench engineer and 1 engineer  that  did not turn up  I have to 3 days of my work about 8  hours  on the phone                        Engineer booked for tomorrow we will see
Customer  Stephen Crainie,28,5,"Joined on 8th December and contacted sky a couple of times, before install and were very helpful broadband not installed on 8th due to pole issue sky credit my account after it was installed on 22nd couple of issues with the second box and again when I called very helpful and sent a new remote so I must say they have been great with me and I loonforeard to lots more great customer service"
James Winter,3,1,"It’s a shame you can’t score less than 1 star. It’s difficult to rate customer service when there is none. First contacted them on the 18th Dec with a WiFi issue.. we’ve had several engineers visit & lied to many times when saying they would be calling & they just didn’t turn up. Eventually someone did call on 30th December to try & resolve & installed a new line. This lasted until the 11th Jan & then packed up again. Another engineer called to resolve & got it working briefly again & guess what it’s now stopped working again. For the price you pay you expect a good service & if you do have issues, a good customer service. Unfortunately you don’t get either."
sue evans,31,1,"One of the biggest companies in the country and they cant send out trained engineers to fit sky. The first 2 people couldn't find a cable (didn't need to find it because it was already installed) another appointment made and the second engineer comes without the required tools and then cant enter house anyway because of covid. Sort it out sky, other companies are letting engineers work and enter peoples homes if they are happy to do that but sky book appointments and pay engineers to just say sorry we cant do that because we cant enter your home, why book the appointment in the first place. I presume people who answer the phones are working from home but hours to connect to someone who can help, maybe their employees are with sky phone and cant connect"
SM,1,1,"Worst Customer Service I’ve ever experienced!! To be honest Sky do not even deserve 1 star! It's really disappointing to hear that my order for Broadband Boost, Sky Broadband Superfast has been delayed again! After placing the order on 21st December, there was no mention of the possibility of any delays due to BT! To make the matter worse, I have received the following via text!That this is now delayed again and I'll get an update on the 21/01/21 and it's all BT's fault and sky can do nothing about it! Then using the text number provided by Sky... I get this message!! Hi it’s Sky, this number is no longer in use. You can still reach one of our Messaging experts by texting 07786200623. This message has not been delivered.Hi and welcome to Sky. We're sorry, but our Messaging Service is currently closed. We're prioritising customers who need extra care or have been to sky.com already, so wait times may well be longer. The fastest way to resolve most queries is online at sky through our My Sky App or on your Sky box.Then our waitress of the blue... another text message saying... Unfortunately we are unable to complete your order. Please contact us at 03442 410046 to discuss furtherPhone calls so far - Monday 11th January - 52 minutes - no answers.Thursday 14th January - 1hr 31mins - told order cancelledI can ring on the 28th to find out if there’s available fibre, not you call me! I have a contract that doesn’t seem to apply on your part.No managers available to speak to me for 4 days! 143 minutes on calls and no success! And after all of this... I now see my order has been dropped by Sky! Not me, I want my order to stand and I want the service, and yep they’ve dropped it and even told me to try another provider!! Heaven help us!!!!"
K Mak,1,1,"Way too expensive, when they give a better deal they just raise the price again without warning. Every channel constantly playing old repeats. Internet is an absolute shambles. You never get the high speed internet as they claim. If your satellite dish hasn't been installed in the correct area you can forget getting signal when windy or raining. When you call them out for anything they don't turn up. Do not go with sky there are far more better options. Been with these guys over 10 years and it's gotten worse. It's no wonder all my family and friends are telling me to cancel and come over to virgin.Time to cancel. Don't waste your money on this provider"
john ginty,7,1,After many years been away from sky my misses decided she would like it get it so we looked what channels we wanted etc and booked the installation costing me .. the sky man came and refused to install it because there wasn't holes already drilled for him .. I asked if he had a drill bit I would drill my own hole he said he can't do that so in reality sky are sending people out to refuse to install sky because there's no pre drilled holes...... they charged me to fit sky lol yes we in lockdown but why don't they state we will not drill no holes so you're chance of getting sky are very very slim complete scam to get as much money as possible us as the customer mean nothing to this company so now I have had to rebook the installation and have my own holes drilled ready for the sky man to poke his wires through then I set my own box up ( I charge £150 ) installation fee tho
EMILY TAYLOR,2,1,The worst broadband i have ever had rang over 5 times and each time done nothing about it and keep sending the wrong engineer out! absolute joke a company!!
D Castaldi,2,1,"Shocking , shocking, shocking. Constantly underperforming broadband. They made an appointment with me to have an engineer come to the house, gave me a time slot and went through the COVID-19 procedures. No engineer turned up, no phone call and another 45 min wait on the phone as I try to understand what is going on. They then said that the reason for the no show was due to the engineer not being able to enter the house due to COVID! Sent a complaint in by email no response. £120 per month - what a disgrace"
David Gibson,3,1,I wish I could score zero. I am a vulnerable person self isolating alone following a heart attack and suffering with diabetes and ptsd. Sky reatened to cut me off and threatened fines and breech of contract after I told them they were wrong. They left me with no money for food and basics this weekend after promising me a call back to resolve the issue[s]. They are wrong and I told them listening to previous customer service calls would prove me right. Yhey have had circa £20k from me as a loyal customer and treat me like this.
JR,2,1,"I've been a Sky Fibre broadband customer for nearly 4 years. When originally ordered, I was getting 28 / 36 Meg available... my initial contract ran out and I was offered a potential 63 Meg faster fibre broadband ... this has been fitted and I only get 24 Meg :(Called sky which took over 47 minutes to get through to a person, to be told, the maximum speed for your property is 18-27 Meg and because you're getting 24, that speed is ok and we will not send out an engineer - lousy customer service - I will cancel the whole Sky service as soon as a credible alternative becomes available.My neighbour has faster fibre broadband but with BT , the same router type, the same cable in the street up to the cabinet - he's getting 40 Meg."
Chloe Evans,3,1,"My family have recently moved from virgin to sky and the engineer was meant to come today between 1 and 5, my mom comes back and we have a card off them saying we missed the appointment but the engineer didn't knock the door, we told them a month ago to not use the first door or the doorbell as they didn't work and the first door isn't our front door. we have been on the phone to them and now we have to wait another 2 weeks for them to respond to our request. Every tv company in this country is just a joke."
Shaun,5,1,Terrible service I joined sky on the 8th of August 2020 and from that date on I had nothing but trouble with my phone and broadband terrible speeds phone was hit and miss when it actually worked.I then tried to cancel in October it took then 5 months to close down my account and now they over 700 out of pocket thanks to the complaints team who made sure I had 300 in cash and free cancellation on all my services
imran smookin,3,1,One of the worse service provider. Trying to buy plan from iPhone 12 pro. Been refused by saying such a shift credit company called ecoflex refused credit history. I bought new house and my credit history is the best. Avoid sky and ecoflex if you want credit history perfect
koyrulp islam,3,1,
Mehmet Mahmut,22,1,"Bad customer service. I phoned to say that sky have the have made a mistake having the wrong address even though they have the correct post code.We have 2 different buildings on my street with No:1I rang before the install is done on the 16/01/2021 I was informed by a sky rep that hey can not change the address even though you have the correct post code, and only had 2 options was either let the engineer decide if he or she will do the install on the 16 Jan 21 or cancel and rebook with correct address.This is how you treat new customer's you can not even change the address to correspond with my post code so instead I have cancelled completely before the install....!  NOT MY LOSE"
David Gardner,24,5,"I rang them up to discuss some issues on at my property.   The customer service lady noticed I was out of contract and ran me through some new options that gave me everything I have now for a reduction of £40 PER MONTH.   We really enjoy the service so that was really nice (we have 5 Sky Minis, all TV options and broadband).For the reason I actually called about, I was sent a new router and replacement mini Q box and a Sky engineer is visiting soon to hard wire one box that is struggling with wifi.Really happy with everything they have done."
Yv,2,5,"I had an issue with broadband speed and a crackling/buzzing phone so rang Sky.  I was helped by a very polite and friendly operator called Gemma who looked into my problem and then said she could get an engineer out the next day.  However, that didn't suit, so he came the next day.  I think his name was Kevin, and he too was extremely helpful and polite, spending about 6 hours at our property and in the local area to sort us out.I have just spoken to Sky again, on another matter and once again a very professional and friendly operative, Lauren, was able to deal with my query.Many thanks to all of you."
jediexodus,1,1,"Very disappointed with Sky TV we haveBeen with them for years they try to push sky Q on you then keep interrupting the your service which your paying for, then you have to phone up to get it reset... very long phone calls, last time I called I was put on hold and no one came back, left on hold - after being on the phone for an hour I gave up... very very bad customer service... avoid sky at all costs try virgin or BT instead... we will be leaving sky at the earliest opportunity... shambolic"
Maurizio & Ann Marie,8,5,I have great experience on landlines and broadband and I have understood that service and speed is not about the company you go with but has to do with bt (openreach) they own the line So I was with talk talk good company was I am with sky and I great too so what I am try to say for those who leaves bad review to sky is wrong as they don't own the line so if the line is a crap the speed would be bad with whoever you go but I can assure virgin is really bad high price bad service big liar customer service I hope this review help but to me sky best company so far as customer service
Chloe C,1,1,SKY IS THE WORST. INTERNET. EVER. I have to use my data in my own house as my wifi only works when I am in my living room next to the router. It is so frustrating and personally I think I should be payed compensation for this traumatic time.  Also I only have like 4gb of data a month and I HAVE TO USE IT IN MY HOUSE. It is ridiculous.
Nat,7,1,"Recently switched to sky mobile from EE. Ordered my phone, got it the next day. Phone had a fault. Rang customer services after speaking to an idiot bot who couldn’t understand my Yes & No. Abusive snappy man I got put through to. Basically called me a liar and asked for proof. I literally got the phone 10 mins earlier in the post. Been on the phone for 3 hours with them. Trying to cancel my PAC request to keep my same number. I’m not staying with SKY. I’m terminated my contract as I don’t like how I was treat and would rather give my money to a better more respectable company. Wasn’t even with them for 24 hours. Let this be a warning to you before you decide to switch to them."
Steve Harvey,1,1,I have just upgraded my standard sky broadband to fibre sky broadband. On the day it was activated I discovered my telephone number had been changed and missed a call from my doctors. After two call to sky the following day I was promised someone would attend the following day to correct their mistake. As you can guess no one turned up. Another 40 minutes on hold to be told it was going to take 3 to 5 days before someone would attend to put their mistake right. Sky customer service is appalling. When you make a mistake do you not try to correct it not put it to the bottom of the list of things to do.The text I have just received still insisted it is a fault when someone who changed the broadband over made a mistake. Talking to their call handlers is like talking to a record list of answers they can not understand what you tell them or solve a problem. Goodbye skyQuick update the number they changed me to is someone else's number and I am know getting their phone calls.
Andy Trott,2,1,"The service Sky provide can only be put quite simply as shocking! If any one is considering signing up to one of there packages I'd urge them to reconsider, I've had more failed attempts by engineers (who don't seem to have a clue) than I've had hot dinners recently, The TV keeps cutting out, the wifi is intermittent and now even my land line has stopped working after the last engineer decided to dismantle the phone sockets as they where causing interference with the signal?As per usual the customary 30-40 minute phone call on hold awaits before you meet the obligatory raft of excuses......!Roll on Virgin, BT or any other provider, anything has to be an improvement over this shower..........."
Want.not.get.not,1,1,"Absolute  joke. Instalation ment to of been start of December and still  not. Been waiting  for broadband to be fitted over  a month, so tv package doesn't work because it needs Internet.and still getting  charged for it. Get less channels then freview. If i didn't pair my sky card on the Internet with phones Internet id still have no channels.. 6 weeks down the line and numerous calls still cant be told a date when my broadband will be fitted"
Chel,5,4,"I signed up to Sky about a week ago with a helpful agent. She walked me through the process and offered great packages that offer value for money by adding on extras and like most people, i got excited, bought into the dream and agreed to the package. However, upon review there are add ons that dont really add value to my situation (i.e Signature, sports & cinema). So I called up with the intent to cancel the add ons and keep just the broadband. I spoke to a very patient and helpful gentleman, Dave Sheen, who asked genuine questions to completely understand my thought process. This, I believe, is the real definition of customer service. He didn't act like a rep but rather as a consultant to ensure that get the best value for my money and that i was completely happy with what i was agreeing to.I decided to keep the package as is thanks to Dave. Sky, give that man a bells and a raise! Dave thank you for your consultancy and most importantly, your integrity! I look forward to seeing what Sky has to offer. :)"
Dee,2,5,"I phoned sky to see if I could upgrade my package, the lady I spoke to was lovely, polite and helpful. She asked lots of questions to make sure the TV package was right for me, also found me discounts and had a great conversation inbetween, due to have it installed tomorrow, had a call from an engineer yesterday who confirmed this with me who was also very helpful. I have had broadband and phoneline with them for 2 years now and never had any complaints."
James Pritchard,1,1,Sky internet is quite possibly one of the worst services I have ever purchased in my entire life. It’s disgustingly bad.I’ve not had a consistent internet connection for months and it’s always slower than advertised.Not only that but every time I try to get help I go through the same circles with machines and nothing ever gets resolved.I’m going to try and get out of my contract as soon as physically possible.
Andzia Sak,1,1,"Absolutely rubbish! I am VIP customer which have been with sky for a year's. My broadband do not work properly since October. I am work from home, well I try to work but is difficult without broadband!!!!!!They force me to change a contacts to get even faster ! Bull**** !!!!! Not working at all. You want to take only the money. Will moving out from you asap !"
Mrs E. Chukwuemeka,2,2,"Upgraded to sky Q on the 24th of Nov 20 scheduled for the 2nd of Jan which I felt was excessive but anyway, then I had a call a few days before the 2nd to ask if I wanted it sooner, I said yes and it was due to be installed in the 30th of Dec. The 30th came and I suddenly got a call saying that the installation wouldn't be happening on the 30th due to an error and the next available date was the 7th of Feb. After much complaining they managed to move it on the 26th of Jan, which I still think is too long. It shouldn't take almost 4 months just to have sky tv installed."
Astrid McElwaine,4,1,I recently asked & am paying for an upgrade to my Sky Broadband & it is much worse than before I changed. I am not technical & just need it to work so requiring me to faff about with their equipment in the middle of my working day because it has yet again failed is not good enough & they don’t even make it easy to get it sorted as you need to sit in a queue for 20mins only to be hung up on my a stroppy operative. Not happy
Andrew,1,5,"I would like to state that two members of sky were extremely helpful for me today Danny from the cancellation team and pan fro the tech support, I had an issue where I wasn't getting the services I pay for, I was spoken to professionally and calmly by both these operators and I am grateful for helping me resolve the situation without me having to end my contract with sky"
Disgruntled Dave,1,1,"Wow - took 1 hour 25 minutes on my second call to them yesterday and went to billing, to tech support and finally to cancellations.  What I wanted to say is the people that dealt with my call were all exceptional and so professional and are COMPLETELY let down by the system.  To get to speak to someone, I was on hold a total of two plus hours.  That is just not good enough.I was initially swayed by the price, but to be honest if there isn't a service to match then I am not going to switch to SKY.  I was calling on behalf of my mum who is 82 and there is no way she would have even navigated the complex automated service at the beginning.Poor Poor Poor and so sad that we put up with these types of companies taking the you know what out of us.  Two hours of my life wasted Sky!"
lucie,2,1,"Been with sky about 4 year but the past 10 months or so have been one problem after another. Super slow broadband that constantly cuts out baring in mind schools are shut so the kids are homeschooling which is all online and now we have to wait three weeks to be upgraded to fibre. The sky Q box randomly decides to disconnect from the internet and then you have to go through a range of annoying tasks to try get it connected again including turning the box on and off, removing the viewing card and putting it back, manually going through the  connection settings on the box, holding your breath for an hour while smacking yourself round the face and sacrificing a small child. Your bill ( despite your services not changing) randomly goes up with no explanation and god forbid you try and speak to anyone on the phone you are either met with a braindead robot or brain dead person not much difference and neither are any help whatsoever."
Kelly Raven,14,1,"End of contract came around, (I was looking forward to this as my situation had changed and I needed the contract to end in order to be able to afford basic necessities) and with no warning my £40 bill became £73. I didn't consent to my contract being auto renewed so I was shocked. When I contacted them I they refused to do anything about this bill OR the next one, claiming I needed to give 30 days notice to cancel. Eventually I let the crazy bill go and explained that if I have to pay an extra £33 the NEXT month I would not be able to afford groceries... at all, but they absolutely refused to budge despite having the power to do so and me not having requested a new contract or even consented to an auto renewal. I used the service up until the last date of that month and disconnected everything the day before the next payment period, so I did not use any services I hadn't paid for. Over a year later, and they have sold that £70 debt and I'm constantly harrassed by debt collectors. They are an evil company with horrible customer care."
Andrew,5,1,"At first we had a problem with the synopsis not displaying, and the second signal on the sky box 'not locked'  The engineer that called said we didn't need a second cable for the second signal, and removed it. They said we had a faulty aerial port coming through the wall.  When they left, we discovered the sky box was unable to record 1 programme, and watch another.  And would only record the channel being watched. Found out the 'single feed' mode had been turned off.2nd engineer that came to fix that, refused to enter the house, and would only instruct through the window.  Said the problems would be unable to be fixed for months due to the pandemic, and left without fixing it. We had an independent engineer to come out today, who reinstalled both cables, fixed the hard drive recording and signal locking problems, and left within 10 mins."
Manjit K Sandhu,2,1,"I tried on Friday to get hold of Sky to cancel, I waited nearly an hour no luck.  I then tried online via online chatter, the person could not help online because my password asked confusing because it said it's not the one you login with or set up.  Trying again today, I am still waiting.  When you sign up, you can do it online and enter all the payment details, no questions asked.  When trying to cancel you have to phone and answer... obviously you are happy to take on new business without phoning in but to cancel you cannot be bothered to answer or help online"
L Hughes,11,1,"Have been trying to contact sky for days to alter the account from which they receive payment, plus my email details. A simple enough task for most. But all sky can do is ignore the request, place one DELIBERATELY on a carousel of id**ts trained to “not understand” simple questions, & to put one back on the carousel to wait another 20/50 mins until one loses the will to live. They therefore make twenty phone calls last all shift whilst not accomplishing any proper work."
